date,pollution,dew,temp,press,wnd_dir,wnd_spd,snow,rain
01-09-2022 00:00,60,2.2,2,2.6,SE,6688,6820,6792
01-09-2022 00:00,60,2.2,2.2,2.6,SE,6667,6800,6776
01-09-2022 00:01,59.9,2.2,2.2,2.8,SE,6649,6796,6769
01-09-2022 00:01,59.9,2.2,2.2,2.8,SE,6653,6796,6768
01-09-2022 00:02,60,2.2,2.2,2.8,SE,6646,6790,6765
01-09-2022 00:03,60,2.2,2.2,2.8,SE,6657,6793,6768
01-09-2022 00:03,60,2.4,2.2,2.8,SE,6656,6794,6769
01-09-2022 00:04,60,2.4,2.2,2.8,SE,6657,6791,6768
01-09-2022 00:04,60,2.4,2.2,2.8,SE,6663,6788,6767
01-09-2022 00:05,60,2.2,2.2,2.8,SE,6662,6787,6775
01-09-2022 00:06,60,2.2,2.2,2.8,SE,6658,6793,6782
01-09-2022 00:06,60,2.2,2.2,2.8,SE,6652,6794,6783
01-09-2022 00:07,60,2.2,2,2.6,SE,6654,6789,6777
01-09-2022 00:07,59.9,2.4,2,2.6,SE,6647,6783,6772
01-09-2022 00:08,60,2.4,2,2.6,SE,6670,6802,6792
01-09-2022 00:08,60,2.4,2,2.8,SE,6666,6805,6794
01-09-2022 00:09,59.9,2.4,2,2.8,SE,6678,6806,6792
01-09-2022 00:09,59.9,2.4,2,2.8,SE,6678,6805,6790
01-09-2022 00:10,60,2.2,2,2.8,SE,6671,6801,6781
01-09-2022 00:10,59.9,2.2,2,2.6,SE,6672,6797,6776
01-09-2022 00:11,59.9,2.2,2,2.6,SE,6672,6795,6780
01-09-2022 00:11,59.9,2.2,2.2,2.6,SE,6672,6802,6780
01-09-2022 00:12,60,2.2,2.2,2.8,SE,6676,6808,6786
01-09-2022 00:12,60,2.2,2.2,2.6,SE,6669,6800,6778
01-09-2022 00:13,60,2.2,2,2.8,SE,6685,6816,6793
01-09-2022 00:14,60,2.2,2,2.6,SE,6667,6799,6778
01-09-2022 00:14,59.9,2.2,2,2.8,SE,6662,6794,6773
01-09-2022 00:15,59.9,2.4,2.2,2.8,SE,6666,6797,6775
01-09-2022 00:15,59.9,2.4,2,2.6,SE,6668,6815,6776
01-09-2022 00:16,59.9,2.4,2.2,2.8,SE,6670,6800,6776
01-09-2022 00:17,59.8,2.4,2.2,2.8,SE,6662,6794,6772
01-09-2022 00:18,60,2.4,2,2.8,SE,6691,6823,6803
01-09-2022 00:18,59.9,2.4,2,2.8,SE,6662,6792,6772
01-09-2022 00:19,59.9,2.4,2,2.8,SE,6668,6798,6778
01-09-2022 00:20,59.9,2.4,2,2.6,SE,6668,6800,6784
01-09-2022 00:20,60,2.4,2,2.6,SE,6694,6824,6806
01-09-2022 00:21,60,2.4,2,2.8,SE,6698,6828,6810
01-09-2022 00:21,59.9,2.2,2,2.6,SE,6691,6821,6802
01-09-2022 00:22,59.9,2.2,2,2.6,SE,6693,6827,6805
01-09-2022 00:22,59.9,2.2,2.2,2.6,SE,6690,6823,6803
01-09-2022 00:23,59.9,2.4,2.2,2.6,SE,6672,6804,6784
01-09-2022 00:23,59.9,2.4,2.2,2.6,SE,6666,6798,6778
01-09-2022 00:24,59.9,2.4,2.2,2.6,SE,6674,6804,6788
01-09-2022 00:24,60,2.4,2.2,2.6,SE,6664,6794,6776
01-09-2022 00:25,59.9,2.4,2.2,2.6,SE,6669,6798,6780
01-09-2022 00:26,60,2.4,2.2,2.6,SE,6668,6796,6778
01-09-2022 00:27,60,2.4,2.2,2.6,SE,6672,6798,6781
01-09-2022 00:27,60,2.2,2.2,2.6,SE,6669,6799,6781
01-09-2022 00:28,60,2.2,2.2,2.6,SE,6660,6792,6770
01-09-2022 00:28,60,2.2,2.2,2.6,SE,6666,6797,6775
01-09-2022 00:29,60,2.4,2.2,2.6,SE,6658,6791,6773
01-09-2022 00:30,59.9,2.4,2.2,2.6,SE,6661,6789,6775
01-09-2022 00:30,60,2.4,2.2,2.6,SE,6663,6790,6776
01-09-2022 00:31,60,2.4,2.2,2.6,SE,6675,6801,6788
01-09-2022 00:31,59.9,2.4,2.2,2.6,SE,6664,6790,6777
01-09-2022 00:32,60,2.2,2.2,2.6,SE,6656,6785,6771
01-09-2022 00:32,60,2.2,2.2,2.6,SE,6662,6792,6776
01-09-2022 00:33,59.9,2.4,2.2,2.8,SE,6663,6794,6778
01-09-2022 00:33,59.9,2.4,2.2,2.8,SE,6663,6794,6780
01-09-2022 00:34,59.9,2.4,2.2,2.8,SE,6660,6793,6776
01-09-2022 00:34,60,2.4,2.2,2.8,SE,6664,6794,6779
01-09-2022 00:35,59.9,2.4,2.2,2.8,SE,6663,6791,6776
01-09-2022 00:35,59.9,2.4,2.2,2.8,SE,6667,6796,6781
01-09-2022 00:36,59.9,2.2,2,2.6,SE,6657,6786,6772
01-09-2022 00:36,59.9,2.2,2,2.6,SE,6655,6785,6771
01-09-2022 00:37,59.9,2.4,2,2.6,SE,6659,6789,6776
01-09-2022 00:38,59.9,2.2,2,2.6,SE,6683,6815,6798
01-09-2022 00:38,59.9,2.2,2,2.6,SE,6681,6812,6797
01-09-2022 00:39,59.9,2.2,2,2.6,SE,6683,6814,6799
01-09-2022 00:39,59.9,2.2,2,2.6,SE,6686,6816,6800
01-09-2022 00:40,59.9,2.2,2,2.6,SE,6684,6813,6799
01-09-2022 00:40,60,2.2,2,2.6,SE,6672,6801,6784
01-09-2022 00:41,60,2.2,2.2,2.6,SE,6658,6787,6770
01-09-2022 00:42,59.9,2.2,2,2.6,SE,6653,6782,6767
01-09-2022 00:43,59.9,2.2,2,2.6,SE,6658,6786,6772
01-09-2022 00:43,60,2.2,2,2.6,SE,6655,6785,6768
01-09-2022 00:44,59.9,2.2,2.2,2.6,SE,6675,6807,6787
01-09-2022 00:44,60,2.2,2.2,2.6,SE,6667,6797,6778
01-09-2022 00:45,59.9,2.2,2.2,2.6,SE,6663,6793,6771
01-09-2022 00:45,59.9,2.2,2.2,2.6,SE,6665,6795,6776
01-09-2022 00:46,59.9,2.2,2.2,2.6,SE,6660,6793,6773
01-09-2022 00:46,59.9,2.2,2.2,2.6,SE,6663,6797,6771
01-09-2022 00:47,59.9,2.2,2.2,2.6,SE,6662,6794,6777
01-09-2022 00:47,59.9,2.2,2,2.6,SE,6667,6799,6781
01-09-2022 00:48,59.9,2.2,2,2.6,SE,6663,6795,6777
01-09-2022 00:48,60,2.2,2,2.6,SE,6660,6793,6778
01-09-2022 00:49,59.9,2.2,2,2.6,SE,6664,6794,6776
01-09-2022 00:50,59.9,2.2,2,2.6,SE,6661,6791,6773
01-09-2022 00:50,59.9,2.2,2,2.6,SE,6664,6792,6775
01-09-2022 00:51,59.9,2.2,2,2.6,SE,6664,6793,6777
01-09-2022 00:51,59.9,2.2,2,2.6,SE,6661,6791,6774
01-09-2022 00:52,59.9,2.2,2,2.6,SE,6661,6791,6774
01-09-2022 00:52,59.9,2.2,2,2.6,SE,6666,6796,6777
01-09-2022 00:53,59.9,2.2,2,2.6,SE,6665,6794,6777
01-09-2022 00:54,59.9,2,2,2.6,SE,6683,6817,6796
01-09-2022 00:54,59.9,2,2,2.6,SE,6682,6813,6794
01-09-2022 00:55,59.9,2.2,2,2.6,SE,6688,6817,6802
01-09-2022 00:55,59.9,2.2,2,2.6,SE,6685,6813,6797
01-09-2022 00:56,59.9,2.2,2,2.6,SE,6681,6812,6795
01-09-2022 00:56,59.9,2.2,2,2.6,SE,6683,6815,6794
01-09-2022 00:57,60,2.2,2,2.6,SE,6677,6804,6789
01-09-2022 00:57,59.9,2.2,2,2.6,SE,6670,6799,6781
01-09-2022 00:58,59.9,2.2,2,2.6,SE,6665,6799,6778
01-09-2022 00:58,59.9,2.2,2,2.6,SE,6666,6796,6780
01-09-2022 00:59,60,2,2,2.6,SE,6673,6803,6786
01-09-2022 00:59,59.9,2,2,2.6,SE,6667,6798,6781
01-09-2022 01:00,59.9,2,2,2.6,SE,6666,6800,6780
01-09-2022 01:00,59.9,2,2.2,2.6,SE,6669,6801,6784
01-09-2022 01:01,59.9,2,2,2.6,SE,6663,6796,6778
01-09-2022 01:02,59.9,2,2.2,2.6,SE,6663,6796,6778
01-09-2022 01:02,59.9,2,2,2.6,SE,6655,6788,6772
01-09-2022 01:03,59.9,2,2,2.6,SE,6665,6801,6780
01-09-2022 01:03,59.9,2,2,2.6,SE,6668,6810,6783
01-09-2022 01:04,59.9,2.2,2,2.6,SE,6663,6796,6775
01-09-2022 01:05,59.8,2.2,2,2.6,SE,6662,6793,6776
01-09-2022 01:06,59.9,2.2,2,2.6,SE,6661,6790,6775
01-09-2022 01:06,59.9,2.2,2,2.6,SE,6661,6789,6776
01-09-2022 01:07,60,2.2,2,2.6,SE,6695,6820,6804
01-09-2022 01:07,59.9,2,2,2.6,SE,6695,6823,6807
01-09-2022 01:08,59.9,2,2,2.6,SE,6692,6822,6806
01-09-2022 01:09,59.9,2,2,2.6,SE,6678,6811,6795
01-09-2022 01:09,59.9,2,2,2.6,SE,6673,6804,6788
01-09-2022 01:10,59.9,2,2,2.6,SE,6669,6801,6785
01-09-2022 01:10,59.9,2,2,2.6,SE,6661,6795,6779
01-09-2022 01:11,59.9,2.2,2,2.6,SE,6660,6792,6775
01-09-2022 01:11,59.9,2.2,2,2.6,SE,6663,6793,6776
01-09-2022 01:12,60,2.2,2,2.6,SE,6669,6799,6780
01-09-2022 01:12,59.9,2.2,2,2.6,SE,6667,6795,6779
01-09-2022 01:13,59.9,2.2,2,2.6,SE,6653,6785,6766
01-09-2022 01:14,59.9,2.2,2,2.6,SE,6659,6789,6771
01-09-2022 01:14,59.9,2.2,2,2.6,SE,6665,6795,6775
01-09-2022 01:15,59.9,2.2,2,2.6,SE,6660,6790,6772
01-09-2022 01:15,60,2.2,2,2.6,SE,6666,6796,6778
01-09-2022 01:16,59.9,2,2,2.6,SE,6659,6789,6771
01-09-2022 01:16,59.9,2.2,2,2.6,SE,6663,6793,6772
01-09-2022 01:17,59.8,2.2,2,2.6,SE,6661,6793,6772
01-09-2022 01:18,59.9,2.2,2,2.6,SE,6663,6793,6774
01-09-2022 01:18,60,2.2,2,2.6,SE,6665,6796,6777
01-09-2022 01:19,59.8,2.2,1.8,2.6,SE,6661,6789,6773
01-09-2022 01:19,59.9,2.2,2,2.6,SE,6661,6790,6772
01-09-2022 01:20,59.8,2.2,2,2.6,SE,6663,6790,6774
01-09-2022 01:20,59.9,2.2,2,2.6,SE,6662,6791,6775
01-09-2022 01:21,59.9,2.2,2,2.6,SE,6662,6790,6772
01-09-2022 01:21,59.9,2.2,2,2.6,SE,6659,6789,6772
01-09-2022 01:22,59.9,2.2,2,2.6,SE,6661,6788,6770
01-09-2022 01:22,59.9,2.2,2,2.6,SE,6660,6789,6770
01-09-2022 01:23,59.9,2.2,2,2.6,SE,6661,6790,6772
01-09-2022 01:23,60,2.2,2,2.6,SE,6667,6799,6777
01-09-2022 01:24,59.9,2.2,2,2.6,SE,6663,6792,6775
01-09-2022 01:24,59.9,2.2,2,2.6,SE,6664,6793,6777
01-09-2022 01:25,59.9,2.2,2,2.6,SE,6684,6817,6798
01-09-2022 01:26,59.9,2,2,2.6,SE,6672,6803,6786
01-09-2022 01:26,59.9,2.2,2,2.6,SE,6666,6795,6779
01-09-2022 01:27,59.9,2.2,2,2.6,SE,6664,6795,6778
01-09-2022 01:27,59.9,2.2,2,2.8,SE,6663,6794,6778
01-09-2022 01:28,59.9,2.2,2,2.8,SE,6668,6797,6781
01-09-2022 01:28,59.9,2.2,2,2.8,SE,6658,6789,6774
01-09-2022 01:29,59.9,2.2,2,2.8,SE,6668,6794,6781
01-09-2022 01:30,60,2,2,2.8,SE,6673,6804,6790
01-09-2022 01:30,60,2,2,2.8,SE,6669,6800,6786
01-09-2022 01:31,59.9,2,2,2.6,SE,6661,6792,6778
01-09-2022 01:31,59.9,2,2,2.6,SE,6661,6793,6780
01-09-2022 01:32,60,2.2,2,2.6,SE,6687,6818,6802
01-09-2022 01:32,59.9,2.2,2,2.6,SE,6687,6817,6802
01-09-2022 01:33,59.9,2.2,2,2.6,SE,6690,6821,6805
01-09-2022 01:33,59.9,2.2,2,2.6,SE,6691,6821,6807
01-09-2022 01:34,59.9,2.2,2,2.6,SE,6689,6824,6807
01-09-2022 01:34,59.9,2.4,2,2.6,SE,6687,6820,6804
01-09-2022 01:35,59.9,2.2,2,2.6,SE,6692,6824,6805
01-09-2022 01:35,59.9,2.2,2,2.6,SE,6691,6822,6805
01-09-2022 01:36,59.9,2.2,2,2.6,SE,6694,6826,6806
01-09-2022 01:36,59.9,2.2,2,2.6,SE,6692,6823,6804
01-09-2022 01:37,59.9,2.2,2,2.6,SE,6694,6826,6808
01-09-2022 01:38,59.9,2.2,2,2.6,SE,6689,6821,6804
01-09-2022 01:38,60,2.2,2,2.6,SE,6696,6827,6809
01-09-2022 01:39,60,2,2,2.6,SE,6694,6826,6809
01-09-2022 01:39,59.9,2,2,2.6,SE,6694,6824,6807
01-09-2022 01:40,59.9,2,2,2.6,SE,6694,6824,6807
01-09-2022 01:40,60,2.2,2.2,2.6,SE,6699,6829,6812
01-09-2022 01:41,60,2.2,2.2,2.6,SE,6699,6831,6812
01-09-2022 01:42,60,2.2,2.2,2.6,SE,6686,6817,6799
01-09-2022 01:42,59.9,2.2,2.2,2.6,SE,6689,6818,6800
01-09-2022 01:43,60,2.4,2.2,2.6,SE,6680,6805,6790
01-09-2022 01:43,59.9,2.2,2,2.6,SE,6674,6798,6787
01-09-2022 01:44,59.9,2.2,2,2.6,SE,6674,6799,6787
01-09-2022 01:44,60,2.2,2,2.6,SE,6678,6805,6792
01-09-2022 01:45,59.9,2.2,2,2.6,SE,6667,6795,6784
01-09-2022 01:45,59.9,2.2,2,2.6,SE,6665,6791,6781
01-09-2022 01:46,59.9,2,2,2.6,SE,6672,6795,6787
01-09-2022 01:46,59.9,2,2,2.6,SE,6661,6786,6777
01-09-2022 01:47,59.9,2,2,2.6,SE,6674,6800,6790
01-09-2022 01:47,59.9,2,2,2.6,SE,6666,6792,6782
01-09-2022 01:48,60,2,2,2.6,SE,6673,6798,6789
01-09-2022 01:49,60,2,2,2.6,SE,6676,6803,6793
01-09-2022 01:50,60,2,2,2.6,SE,6671,6797,6786
01-09-2022 01:50,59.9,2,2,2.6,SE,6676,6802,6791
01-09-2022 01:51,59.9,2,2,2.6,SE,6666,6792,6781
01-09-2022 01:51,59.9,2.2,2,2.6,SE,6675,6801,6790
01-09-2022 01:52,60,2.2,2,2.6,SE,6671,6798,6785
01-09-2022 01:53,59.9,2.2,2,2.6,SE,6673,6802,6788
01-09-2022 01:53,59.9,2.2,2,2.6,SE,6669,6797,6784
01-09-2022 01:54,59.9,2.2,2,2.6,SE,6669,6796,6783
01-09-2022 01:54,59.9,2.2,2,2.6,SE,6670,6798,6785
01-09-2022 01:55,60,2.2,2,2.6,SE,6668,6796,6785
01-09-2022 01:55,60,2.2,2,2.6,SE,6696,6822,6812
01-09-2022 01:56,59.9,2.2,2.2,2.6,SE,6692,6820,6809
01-09-2022 01:56,59.9,2.2,2.2,2.6,SE,6690,6820,6807
01-09-2022 01:57,59.9,2.2,2.2,2.6,SE,6692,6822,6809
01-09-2022 01:57,60,2,2,2.6,SE,6698,6829,6815
01-09-2022 01:58,59.9,2.2,2.2,2.6,SE,6682,6808,6798
01-09-2022 01:58,59.9,2,2,2.6,SE,6671,6800,6787
01-09-2022 01:59,59.9,2,2,2.6,SE,6673,6798,6785
01-09-2022 01:59,60,2,2,2.6,SE,6680,6806,6794
01-09-2022 02:00,59.9,2,2,2.6,SE,6687,6810,6799
01-09-2022 02:00,59.9,2,2,2.6,SE,6680,6806,6792
01-09-2022 02:01,60,2.2,2,2.6,SE,6684,6812,6799
01-09-2022 02:02,60,2.2,2,2.6,SE,6682,6813,6798
01-09-2022 02:02,59.9,2.2,2,2.6,SE,6671,6800,6787
01-09-2022 02:03,59.9,2.2,2,2.6,SE,6671,6800,6787
01-09-2022 02:03,59.9,2,2,2.6,SE,6675,6804,6793
01-09-2022 02:04,59.9,2,2,2.6,SE,6676,6805,6797
01-09-2022 02:05,59.9,2,2,2.6,SE,6670,6799,6788
01-09-2022 02:05,59.9,2,2,2.6,SE,6677,6803,6795
01-09-2022 02:06,59.9,2,2,2.6,SE,6670,6798,6788
01-09-2022 02:06,59.9,2,2,2.6,SE,6669,6798,6786
01-09-2022 02:07,59.9,2.2,2,2.6,SE,6668,6798,6784
01-09-2022 02:07,59.9,2.2,2,2.6,SE,6663,6792,6781
01-09-2022 02:08,59.9,2.2,2,2.6,SE,6671,6800,6789
01-09-2022 02:08,59.9,2.2,2,2.6,SE,6671,6798,6787
01-09-2022 02:09,60,2.2,2,2.6,SE,6671,6800,6788
01-09-2022 02:09,59.9,2.2,2,2.6,SE,6667,6795,6781
01-09-2022 02:10,59.9,2.2,2,2.6,SE,6666,6794,6778
01-09-2022 02:10,59.9,2.2,2,2.6,SE,6669,6796,6782
01-09-2022 02:11,60,2,2,2.6,SE,6672,6796,6786
01-09-2022 02:11,59.9,2,2,2.6,SE,6675,6802,6790
01-09-2022 02:12,59.9,2,2,2.6,SE,6698,6824,6810
01-09-2022 02:12,60,2,2,2.6,SE,6699,6827,6812
01-09-2022 02:13,59.9,2,2,2.6,SE,6699,6823,6811
01-09-2022 02:14,59.9,2,2,2.6,SE,6693,6818,6803
01-09-2022 02:15,59.9,2,2,2.6,SE,6671,6797,6782
01-09-2022 02:15,59.9,2,2,2.6,SE,6677,6805,6790
01-09-2022 02:16,59.9,2,2,2.6,SE,6668,6797,6784
01-09-2022 02:17,59.9,2,2,2.6,SE,6667,6798,6784
01-09-2022 02:17,59.9,2,2,2.6,SE,6672,6801,6785
01-09-2022 02:18,59.9,2,2,2.6,SE,6676,6805,6791
01-09-2022 02:18,59.9,2,2,2.6,SE,6665,6795,6780
01-09-2022 02:19,59.9,2,2,2.6,SE,6679,6807,6795
01-09-2022 02:19,59.9,2,2,2.6,SE,6669,6796,6785
01-09-2022 02:20,59.9,2,2,2.6,SE,6669,6797,6786
01-09-2022 02:20,59.9,2,2,2.6,SE,6675,6802,6791
01-09-2022 02:21,59.9,2,2,2.6,SE,6676,6803,6791
01-09-2022 02:21,59.9,2,2,2.6,SE,6681,6806,6793
01-09-2022 02:22,59.9,2,2,2.6,SE,6680,6805,6792
01-09-2022 02:22,60,2,2,2.8,SE,6682,6804,6792
01-09-2022 02:23,59.9,2,2,2.8,SE,6676,6801,6787
01-09-2022 02:23,59.9,2,2,2.8,SE,6669,6794,6789
01-09-2022 02:24,60,2,2,2.8,SE,6673,6797,6784
01-09-2022 02:25,60,2,2,2.8,SE,6696,6825,6813
01-09-2022 02:25,59.9,2,2,2.6,SE,6698,6824,6806
01-09-2022 02:26,59.9,2,2,2.6,SE,6697,6821,6809
01-09-2022 02:26,59.9,2,2,2.6,SE,6703,6829,6813
01-09-2022 02:27,59.9,2,2,2.6,SE,6699,6826,6811
01-09-2022 02:27,60,2,2,2.6,SE,6679,6805,6793
01-09-2022 02:28,59.9,2,2,2.6,SE,6676,6806,6795
01-09-2022 02:29,59.9,2,2,2.6,SE,6669,6798,6788
01-09-2022 02:29,59.9,2,2,2.6,SE,6677,6803,6791
01-09-2022 02:30,60,2,2,2.6,SE,6672,6802,6786
01-09-2022 02:31,59.9,2,2,2.6,SE,6674,6798,6786
01-09-2022 02:31,59.9,2,2,2.6,SE,6678,6801,6790
01-09-2022 02:32,59.9,2,2,2.6,SE,6682,6805,6796
01-09-2022 02:32,60,2,2,2.6,SE,6682,6804,6795
01-09-2022 02:33,60,2,2,2.6,SE,6682,6806,6793
01-09-2022 02:33,59.9,2,2,2.6,SE,6684,6807,6796
01-09-2022 02:34,60,2,2,2.6,SE,6687,6812,6800
01-09-2022 02:34,60,2,2,2.6,SE,6688,6820,6803
01-09-2022 02:35,60,2,2,2.6,SE,6689,6817,6802
01-09-2022 02:35,60,2,2,2.6,SE,6677,6808,6794
01-09-2022 02:36,59.9,2,2,2.6,SE,6679,6813,6795
01-09-2022 02:37,60,2,2,2.6,SE,6681,6813,6799
01-09-2022 02:37,60,2,2,2.6,SE,6676,6806,6796
01-09-2022 02:38,60,2,2,2.6,SE,6679,6806,6794
01-09-2022 02:38,59.9,2,2,2.6,SE,6686,6816,6801
01-09-2022 02:39,60,2,2,2.6,SE,6685,6811,6800
01-09-2022 02:39,60,2,2,2.6,SE,6686,6815,6801
01-09-2022 02:40,60,2,2,2.6,SE,6692,6820,6805
01-09-2022 02:41,60,2.2,2,2.6,SE,6694,6820,6803
01-09-2022 02:41,60,2.2,2,2.6,SE,6696,6824,6804
01-09-2022 02:42,60,2.2,2,2.6,SE,6712,6840,6824
01-09-2022 02:42,60,2.2,2,2.6,SE,6710,6841,6824
01-09-2022 02:43,59.9,2.2,2,2.6,SE,6678,6811,6793
01-09-2022 02:43,59.9,2.2,2,2.6,SE,6684,6812,6799
01-09-2022 02:44,59.9,2,2,2.6,SE,6687,6815,6800
01-09-2022 02:44,60,2,2,2.6,SE,6690,6816,6799
01-09-2022 02:45,60,2,2,2.6,SE,6686,6812,6797
01-09-2022 02:45,60,2,2,2.6,SE,6687,6813,6798
01-09-2022 02:46,60,2,2,2.6,SE,6685,6812,6797
01-09-2022 02:46,59.9,2,2,2.6,SE,6686,6813,6799
01-09-2022 02:47,59.9,2,2,2.6,SE,6683,6810,6796
01-09-2022 02:48,60,2,2,2.6,SE,6709,6836,6825
01-09-2022 02:49,60,2,2,2.6,SE,6710,6836,6825
01-09-2022 02:49,60,2.2,2,2.6,SE,6690,6816,6805
01-09-2022 02:50,60,2,2,2.6,SE,6686,6813,6798
01-09-2022 02:50,60,2,2,2.6,SE,6693,6817,6802
01-09-2022 02:51,60,2,2,2.6,SE,6696,6822,6807
01-09-2022 02:51,60,2,2,2.6,SE,6699,6824,6806
01-09-2022 02:52,60,2,2,2.6,SE,6696,6820,6807
01-09-2022 02:53,60,2,2,2.6,SE,6705,6828,6818
01-09-2022 02:53,60,2,2,2.6,SE,6690,6813,6800
01-09-2022 02:54,60,2,2,2.6,SE,6718,6841,6829
01-09-2022 02:54,60,2,2,2.6,SE,6719,6843,6832
01-09-2022 02:55,60,2,2,2.6,SE,6714,6840,6826
01-09-2022 02:55,59.9,2,2,2.6,SE,6716,6841,6826
01-09-2022 02:56,60,2,2,2.6,SE,6720,6842,6831
01-09-2022 02:56,60,2,2,2.6,SE,6714,6837,6825
01-09-2022 02:57,60,2,2,2.6,SE,6718,6842,6829
01-09-2022 02:57,60,2,2,2.6,SE,6712,6836,6825
01-09-2022 02:58,60,2,2,2.6,SE,6714,6839,6826
01-09-2022 02:58,60,2,2,2.6,SE,6715,6841,6825
01-09-2022 02:59,60,2,2,2.6,SE,6717,6842,6828
01-09-2022 02:59,60,2,2,2.6,SE,6719,6842,6829
01-09-2022 03:00,60,1.8,2,2.6,SE,6724,6849,6835
01-09-2022 03:01,60,1.8,2,2.6,SE,6716,6845,6832
01-09-2022 03:02,60,1.8,2,2.6,SE,6693,6821,6808
01-09-2022 03:02,60,1.8,2,2.6,SE,6721,6847,6833
01-09-2022 03:03,60,2,2,2.6,SE,6716,6838,6825
01-09-2022 03:04,59.9,2,2,2.6,SE,6713,6834,6822
01-09-2022 03:05,60,2,2,2.6,SE,6699,6823,6809
01-09-2022 03:05,60,2,2,2.6,SE,6699,6826,6813
01-09-2022 03:06,59.9,2.2,2,2.6,SE,6688,6813,6799
01-09-2022 03:06,59.9,2.2,2,2.6,SE,6684,6809,6796
01-09-2022 03:07,60,2.2,2,2.6,SE,6684,6808,6795
01-09-2022 03:07,60,2.2,2,2.6,SE,6682,6808,6795
01-09-2022 03:08,60,2.2,2,2.6,SE,6681,6808,6792
01-09-2022 03:08,60,2.2,2,2.6,SE,6688,6816,6799
01-09-2022 03:09,60,2.4,2,3,SE,6689,6815,6796
01-09-2022 03:09,60,2.4,2,3,SE,6711,6834,6819
01-09-2022 03:10,59.9,2.4,1.8,3,SE,6684,6808,6789
01-09-2022 03:10,59.9,2.4,2,3,SE,6687,6813,6797
01-09-2022 03:11,60,2.2,2,3,SE,6682,6816,6793
01-09-2022 03:11,60,2.2,2,3,SE,6691,6820,6802
01-09-2022 03:12,60,2.2,2,3,SE,6693,6823,6805
01-09-2022 03:13,60,2.2,2,3,SE,6687,6817,6800
01-09-2022 03:13,60,2.2,2,3,SE,6686,6816,6799
01-09-2022 03:14,60,2.2,2,3,SE,6691,6821,6805
01-09-2022 03:14,60,2.2,2,3,SE,6686,6818,6799
01-09-2022 03:15,60,2.2,2,3,SE,6683,6814,6796
01-09-2022 03:15,60,2,2,2.6,SE,6684,6827,6796
01-09-2022 03:16,60,2,2,2.6,SE,6690,6818,6802
01-09-2022 03:17,60,2,2,2.6,SE,6684,6814,6798
01-09-2022 03:18,60,2,2.2,2.6,SE,6686,6815,6799
01-09-2022 03:18,60,2.2,2,2.8,SE,6698,6828,6809
01-09-2022 03:19,60,2.2,2,2.8,SE,6712,6841,6821
01-09-2022 03:19,60,2.2,2,2.8,SE,6713,6844,6824
01-09-2022 03:20,60,2.2,2,2.8,SE,6714,6844,6825
01-09-2022 03:21,59.9,2,2,2.6,SE,6695,6824,6806
01-09-2022 03:21,59.9,2,2,2.6,SE,6693,6823,6798
01-09-2022 03:22,59.9,2,2,2.6,SE,6694,6823,6806
01-09-2022 03:22,60,2,2,2.6,SE,6687,6819,6801
01-09-2022 03:23,60,2,2,2.6,SE,6685,6816,6799
01-09-2022 03:23,60,2,2,2.6,SE,6684,6813,6800
01-09-2022 03:24,60,2,2,2.6,SE,6687,6817,6801
