date,pollution,dew,temp,press,wnd_dir,wnd_spd,snow,rain
02-09-2022 05:58,59.9,2.2,2,2.6,SE,6672,6795,6791
02-09-2022 05:58,59.9,2.2,2,2.6,SE,6675,6800,6795
02-09-2022 05:59,60,2.2,2,2.6,SE,6698,6802,6794
02-09-2022 05:59,60,2.2,2,2.6,SE,6691,6800,6794
02-09-2022 06:00,59.9,2.2,2,2.6,SE,6679,6798,6789
02-09-2022 06:01,59.9,2.2,2,2.6,SE,6666,6787,6781
02-09-2022 06:01,59.9,2.2,2,2.6,SE,6646,6769,6760
02-09-2022 06:02,59.9,2.2,2,2.6,SE,6645,6771,6764
02-09-2022 06:02,59.9,2.2,2,2.6,SE,6657,6776,6766
02-09-2022 06:03,59.9,2.2,2,2.6,SE,6655,6771,6756
02-09-2022 06:03,59.9,2.2,2,2.6,SE,6648,6759,6750
02-09-2022 06:04,59.8,2.2,2,2.6,SE,6628,6763,6751
02-09-2022 06:05,60,2.2,2,2.6,SE,6610,6776,6760
02-09-2022 06:05,60,2.2,2,2.6,SE,6622,6778,6766
02-09-2022 06:06,60,2.2,2,2.6,SE,6640,6766,6754
02-09-2022 06:06,59.9,2.2,2,2.6,SE,6649,6773,6756
02-09-2022 06:07,59.9,2.2,2,2.6,SE,6633,6764,6753
02-09-2022 06:07,59.9,2.2,2,2.6,SE,6645,6775,6754
02-09-2022 06:08,59.9,2.2,2,2.6,SE,6639,6769,6755
02-09-2022 06:08,59.9,2.2,2,2.6,SE,6643,6770,6761
02-09-2022 06:09,59.9,2.2,2,2.6,SE,6649,6776,6766
02-09-2022 06:09,60,2.2,2,2.6,SE,6650,6766,6750
02-09-2022 06:10,59.9,2.2,2,2.6,SE,6652,6768,6759
02-09-2022 06:10,59.9,2.2,2,2.6,SE,6651,6748,6743
02-09-2022 06:11,60,2.2,2,2.6,SE,6636,6766,6763
02-09-2022 06:11,60,2.2,2,2.6,SE,6628,6758,6752
02-09-2022 06:12,60,2.2,2,2.6,SE,6635,6764,6754
02-09-2022 06:13,60,2.2,2,2.6,SE,6629,6758,6749
02-09-2022 06:13,60,2.2,2,2.6,SE,6651,6764,6753
02-09-2022 06:14,59.9,2.2,2,2.6,SE,6647,6757,6750
02-09-2022 06:14,59.9,2.2,2.2,2.8,SE,6646,6762,6756
02-09-2022 06:15,60,2.2,2.2,2.6,SE,6646,6763,6759
02-09-2022 06:16,59.9,2.2,2,2.6,SE,6660,6773,6763
02-09-2022 06:16,59.9,2.2,2,2.6,SE,6641,6761,6754
02-09-2022 06:17,59.9,2.2,2,2.6,SE,6623,6754,6745
02-09-2022 06:17,59.9,2.2,2,2.6,SE,6627,6752,6737
02-09-2022 06:18,60,2.2,2,2.6,SE,6660,6758,6751
02-09-2022 06:18,60,2.2,2,2.6,SE,6646,6768,6763
02-09-2022 06:19,59.9,2.2,2,2.6,SE,6651,6766,6763
02-09-2022 06:19,59.9,2.2,2,2.6,SE,6652,6750,6749
02-09-2022 06:20,59.9,2.2,2,2.6,SE,6661,6761,6749
02-09-2022 06:20,60,2.2,1.8,2.6,SE,6650,6760,6749
02-09-2022 06:21,60,2.2,1.8,2.8,SE,6657,6773,6766
02-09-2022 06:21,60,2.2,1.8,2.8,SE,6650,6775,6769
02-09-2022 06:22,60,2.2,1.8,2.8,SE,6669,6788,6783
02-09-2022 06:22,60,2.2,2,2.8,SE,6666,6783,6776
02-09-2022 06:23,59.9,2.2,2,2.8,SE,6656,6783,6774
02-09-2022 06:23,59.9,2.2,2,2.6,SE,6672,6791,6785
02-09-2022 06:24,59.9,2.2,2,2.6,SE,6674,6794,6791
02-09-2022 06:25,59.9,2.2,2,2.6,SE,6669,6791,6787
02-09-2022 06:25,59.9,2.2,2,2.6,SE,6684,6789,6782
02-09-2022 06:26,59.9,2.2,2,2.6,SE,6677,6792,6784
02-09-2022 06:26,60,2.2,2,2.6,SE,6665,6790,6785
02-09-2022 06:27,59.9,2.2,2,2.6,SE,6661,6789,6782
02-09-2022 06:28,60,2.2,2,2.6,SE,6680,6781,6783
02-09-2022 06:28,60,2.2,2,2.6,SE,6689,6791,6786
02-09-2022 06:29,60,2.2,2,2.6,SE,6687,6796,6788
02-09-2022 06:29,60,2.2,1.8,2.6,SE,6684,6791,6786
02-09-2022 06:30,59.9,2.2,1.8,2.6,SE,6647,6767,6760
02-09-2022 06:30,59.9,2.2,1.8,2.6,SE,6632,6760,6757
02-09-2022 06:31,60,2.2,1.8,2.6,SE,6646,6764,6761
02-09-2022 06:31,60,2.2,1.8,2.6,SE,6646,6765,6747
02-09-2022 06:32,60,2.2,1.8,2.6,SE,6647,6763,6758
02-09-2022 06:32,60,2.2,1.8,2.6,SE,6631,6778,6775
02-09-2022 06:33,59.9,2.2,1.8,2.6,SE,6652,6752,6752
02-09-2022 06:33,59.9,2.2,1.8,2.6,SE,6638,6757,6758
02-09-2022 06:34,59.9,2.2,1.8,2.6,SE,6639,6759,6755
02-09-2022 06:34,59.9,2.2,1.8,2.6,SE,6637,6758,6753
02-09-2022 06:35,59.8,2.2,1.8,2.6,SE,6633,6755,6748
02-09-2022 06:35,59.9,2.2,1.8,2.6,SE,6624,6761,6749
02-09-2022 06:36,60,2.2,2,2.6,SE,6619,6743,6749
02-09-2022 06:37,60,2.2,2,2.6,SE,6616,6758,6759
02-09-2022 06:37,60,2.2,2,2.6,SE,6637,6744,6750
02-09-2022 06:38,59.9,2.2,2,2.6,SE,6635,6746,6738
02-09-2022 06:38,59.9,2.2,2,2.6,SE,6639,6763,6755
02-09-2022 06:39,59.9,2.2,2,2.6,SE,6650,6769,6764
02-09-2022 06:40,59.8,2.2,2,2.6,SE,6625,6746,6737
02-09-2022 06:40,59.8,2.2,2,2.6,SE,6616,6737,6727
02-09-2022 06:41,60,2.2,2,2.6,SE,6626,6748,6740
02-09-2022 06:41,60,2.2,2,2.6,SE,6618,6754,6745
02-09-2022 06:42,59.9,2.2,2,2.6,SE,6628,6757,6747
02-09-2022 06:42,60,2.2,2,2.6,SE,6642,6761,6758
02-09-2022 06:43,60,2.2,2,2.6,SE,6637,6756,6751
02-09-2022 06:43,60,2.4,2,2.6,SE,6640,6750,6745
02-09-2022 06:44,60,2.2,2,2.6,SE,6657,6788,6781
02-09-2022 06:45,60,2.4,2,2.6,SE,6655,6788,6782
02-09-2022 06:45,59.9,2.2,2,2.6,SE,6663,6777,6771
02-09-2022 06:46,60,2.2,2.2,2.6,SE,6640,6761,6752
02-09-2022 06:46,60,2.2,2,2.6,SE,6644,6763,6747
02-09-2022 06:47,59.9,2.2,2,2.6,SE,6637,6770,6761
02-09-2022 06:48,59.9,2.2,2,2.6,SE,6609,6765,6753
02-09-2022 06:48,59.9,2.4,2,2.6,SE,6622,6756,6746
02-09-2022 06:49,60,2.4,2.2,2.6,SE,6635,6738,6740
02-09-2022 06:49,59.9,2.4,2.2,2.6,SE,6631,6749,6744
02-09-2022 06:50,59.9,2.6,2.2,2.6,SE,6625,6746,6745
02-09-2022 06:50,60,2.6,2.2,2.6,SE,6625,6760,6753
02-09-2022 06:51,60,2.4,2.4,2.8,SE,6642,6752,6747
02-09-2022 06:52,60,2.4,2.4,2.8,SE,6645,6753,6749
02-09-2022 06:53,60,2.6,2.4,2.8,SE,6637,6759,6754
02-09-2022 06:53,60,2.6,2.2,2.6,SE,6633,6747,6738
02-09-2022 06:54,60,2.6,2.2,2.6,SE,6639,6747,6740
02-09-2022 06:54,59.9,2.6,2.4,2.8,SE,6635,6747,6740
02-09-2022 06:55,59.8,2.4,2.4,2.8,SE,6626,6738,6741
02-09-2022 06:55,59.9,2.4,2.2,2.8,SE,6622,6750,6743
02-09-2022 06:56,60,2.4,2.2,2.8,SE,6602,6741,6731
02-09-2022 06:56,60,2.4,2.2,2.8,SE,6608,6756,6743
02-09-2022 06:57,60,2.4,2.2,2.8,SE,6611,6751,6743
02-09-2022 06:57,60,2.4,2.2,2.8,SE,6632,6748,6740
02-09-2022 06:58,60,2.4,2.2,2.8,SE,6622,6745,6739
02-09-2022 06:59,59.9,2.4,2.2,2.6,SE,6626,6736,6728
02-09-2022 07:00,59.9,2.4,2.2,2.8,SE,6616,6733,6727
02-09-2022 07:00,59.9,2.4,2,2.6,SE,6658,6749,6746
02-09-2022 07:01,59.9,2.4,2.2,2.6,SE,6648,6759,6754
02-09-2022 07:01,59.9,2.4,2.2,2.8,SE,6622,6765,6757
02-09-2022 07:02,59.9,2.4,2,2.8,SE,6640,6758,6754
02-09-2022 07:02,59.9,2.4,2,2.8,SE,6617,6740,6736
02-09-2022 07:03,59.9,2.4,2,2.8,SE,6603,6743,6734
02-09-2022 07:04,59.9,2.4,2.2,2.8,SE,6619,6741,6734
02-09-2022 07:04,59.9,2.6,2.2,2.8,SE,6616,6741,6729
02-09-2022 07:05,59.9,2.6,2.2,2.8,SE,6627,6736,6728
02-09-2022 07:05,59.9,2.4,2.2,2.8,SE,6623,6727,6721
02-09-2022 07:06,59.9,2.4,2.2,2.8,SE,6637,6720,6719
02-09-2022 07:06,59.9,2.4,2.2,2.6,SE,6625,6726,6724
02-09-2022 07:07,60,2.4,2.2,2.8,SE,6600,6732,6730
02-09-2022 07:07,59.9,2.4,2.2,2.8,SE,6609,6723,6715
02-09-2022 07:08,60,2.4,2.2,2.8,SE,6634,6735,6719
02-09-2022 07:08,60,2.4,2.2,2.8,SE,6627,6729,6720
02-09-2022 07:09,60,2.4,2.2,2.8,SE,6618,6733,6729
02-09-2022 07:10,59.9,2.6,2.2,2.8,SE,6604,6714,6711
02-09-2022 07:10,59.9,2.6,2.2,2.8,SE,6608,6718,6712
02-09-2022 07:11,59.9,2.6,2.2,2.6,SE,6602,6699,6694
02-09-2022 07:12,59.9,2.6,2.2,2.6,SE,6610,6710,6702
02-09-2022 07:12,59.9,2.6,2.2,2.6,SE,6592,6720,6706
02-09-2022 07:13,59.9,2.6,2,2.6,SE,6631,6742,6703
02-09-2022 07:13,59.9,2.6,2.2,2.8,SE,6631,6751,6741
02-09-2022 07:14,59.9,2.6,2.2,2.8,SE,6626,6748,6736
02-09-2022 07:14,59.9,2.4,2.2,2.8,SE,6617,6748,6735
02-09-2022 07:15,59.9,2.4,2.2,2.8,SE,6601,6737,6727
02-09-2022 07:16,59.9,2.6,2.2,2.8,SE,6603,6721,6713
02-09-2022 07:16,59.9,2.6,2.4,2.8,SE,6594,6712,6705
02-09-2022 07:17,59.9,2.6,2.2,2.8,SE,6604,6719,6710
02-09-2022 07:17,59.9,2.6,2.2,2.8,SE,6612,6699,6700
02-09-2022 07:18,59.9,2.6,2.2,2.8,SE,6604,6711,6707
02-09-2022 07:18,60,2.6,2.2,2.6,SE,6611,6709,6708
02-09-2022 07:19,60,2.6,2.2,2.6,SE,6605,6703,6700
02-09-2022 07:19,60,2.4,2.2,2.6,SE,6598,6705,6699
02-09-2022 07:20,60,2.6,2.2,2.6,SE,6608,6723,6721
02-09-2022 07:20,60,2.6,2.2,2.6,SE,6579,6700,6695
02-09-2022 07:21,60,2.6,2.2,2.6,SE,6612,6716,6711
02-09-2022 07:21,60,2.6,2.2,2.6,SE,6591,6708,6708
02-09-2022 07:22,59.9,2.4,2,2.6,SE,6607,6722,6716
02-09-2022 07:22,59.9,2.4,2,2.6,SE,6590,6721,6712
02-09-2022 07:23,60,2.4,2,2.6,SE,6582,6719,6708
02-09-2022 07:24,60,2.4,2,2.6,SE,6589,6719,6711
02-09-2022 07:24,60,2.4,2.2,2.6,SE,6603,6712,6706
02-09-2022 07:25,60,2.4,2,2.6,SE,6607,6717,6715
02-09-2022 07:25,59.9,2.4,2,2.8,SE,6609,6711,6704
02-09-2022 07:26,59.9,2.6,2,2.8,SE,6609,6732,6723
02-09-2022 07:26,60,2.6,2.2,2.8,SE,6612,6729,6722
02-09-2022 07:27,59.9,2.6,2,2.8,SE,6613,6735,6726
02-09-2022 07:28,60,2.6,2,2.8,SE,6599,6734,6727
02-09-2022 07:28,59.9,2.6,2,2.8,SE,6603,6735,6724
02-09-2022 07:29,60,2.6,2,2.8,SE,6611,6722,6717
02-09-2022 07:29,60,2.6,2,2.8,SE,6606,6725,6717
02-09-2022 07:30,60,2.6,2.2,2.8,SE,6601,6729,6716
02-09-2022 07:30,60,2.6,2.2,2.8,SE,6625,6732,6716
02-09-2022 07:31,59.9,2.6,2.2,2.8,SE,6591,6721,6708
02-09-2022 07:31,60,2.6,2,2.8,SE,6609,6731,6721
02-09-2022 07:32,60,2.6,2.2,2.8,SE,6598,6728,6716
02-09-2022 07:32,60,2.6,2.2,2.8,SE,6601,6728,6716
02-09-2022 07:33,59.9,2.4,2.2,2.8,SE,6600,6720,6706
02-09-2022 07:33,59.9,2.4,2.2,2.8,SE,6599,6726,6710
02-09-2022 07:34,59.9,2.4,2.2,2.8,SE,6586,6714,6700
02-09-2022 07:34,59.9,2.4,2.2,2.8,SE,6621,6740,6728
02-09-2022 07:35,60,2.6,2.2,2.8,SE,6625,6737,6725
02-09-2022 07:36,60,2.6,2.2,2.8,SE,6633,6746,6734
02-09-2022 07:36,60,2.6,2.2,2.8,SE,6624,6741,6731
02-09-2022 07:37,59.9,2.6,2.2,2.8,SE,6622,6732,6719
02-09-2022 07:37,59.9,2.4,2,2.8,SE,6593,6716,6703
02-09-2022 07:38,59.9,2.4,2.2,2.8,SE,6592,6707,6691
02-09-2022 07:38,59.9,2.4,2,2.8,SE,6585,6703,6695
02-09-2022 07:39,59.9,2.6,2,2.8,SE,6577,6704,6694
02-09-2022 07:40,59.9,2.4,2,2.8,SE,6575,6707,6697
02-09-2022 07:40,59.9,2.6,2,2.8,SE,6585,6700,6693
02-09-2022 07:41,59.8,3,2.6,3.2,SE,6588,6711,6703
02-09-2022 07:41,59.8,2.4,2,2.8,SE,6594,6711,6699
02-09-2022 07:42,60,2.4,2,2.8,SE,6623,6746,6733
02-09-2022 07:42,60,2.4,2,2.8,SE,6628,6748,6735
02-09-2022 07:43,60,2.4,2.2,2.8,SE,6631,6744,6730
02-09-2022 07:43,59.9,2.4,2.2,2.8,SE,6619,6743,6733
02-09-2022 07:44,60,2.4,2.2,2.8,SE,6634,6759,6743
02-09-2022 07:44,60,2.4,2.2,2.8,SE,6636,6764,6749
02-09-2022 07:45,60,2.4,2.2,2.8,SE,6625,6766,6747
02-09-2022 07:45,60,2.4,2.2,2.8,SE,6621,6752,6735
02-09-2022 07:46,59.9,2.4,2.4,2.8,SE,6622,6753,6733
02-09-2022 07:46,60,2.4,2.2,2.8,SE,6635,6748,6728
02-09-2022 07:47,60,2.4,2.2,2.8,SE,6627,6745,6728
02-09-2022 07:48,60,2.4,2.2,2.8,SE,6630,6738,6719
02-09-2022 07:48,59.9,2.8,2.4,3,SE,6612,6731,6712
02-09-2022 07:49,59.9,2.4,2.2,2.8,SE,6594,6737,6722
02-09-2022 07:50,59.9,2.4,2.2,2.8,SE,6584,6715,6699
02-09-2022 07:50,59.9,2.4,2,2.8,SE,6586,6695,6681
02-09-2022 07:52,60,2.4,2.2,2.8,SE,6588,6706,6687
02-09-2022 07:52,60,2.4,2.2,2.8,SE,6568,6695,6681
02-09-2022 07:53,59.9,2.4,2.2,2.8,SE,6587,6711,6696
02-09-2022 07:53,59.9,2.4,2.2,2.8,SE,6573,6695,6680
02-09-2022 07:54,59.9,2.6,2.2,2.8,SE,6656,6778,6765
02-09-2022 07:54,59.9,2.6,2.2,2.8,SE,6648,6768,6760
02-09-2022 07:55,60,2.6,2.2,2.8,SE,6652,6768,6754
02-09-2022 07:56,60,2.6,2.2,2.8,SE,6643,6770,6753
02-09-2022 07:56,60,2.6,2.2,2.8,SE,6638,6767,6746
02-09-2022 07:57,59.9,2.6,2.2,2.8,SE,6650,6759,6738
02-09-2022 07:57,59.9,2.6,2.2,2.8,SE,6647,6761,6738
02-09-2022 07:58,59.9,2.4,2.2,2.8,SE,6617,6734,6718
02-09-2022 07:58,59.9,2.4,2.2,2.8,SE,6605,6735,6720
02-09-2022 07:59,59.9,2.4,2.2,2.8,SE,6604,6734,6714
02-09-2022 08:00,59.8,2.4,2.2,2.8,SE,6630,6753,6735
02-09-2022 08:01,59.9,2.4,2.2,2.8,SE,6622,6746,6723
02-09-2022 08:01,59.9,2.4,2.2,2.8,SE,6624,6744,6726
02-09-2022 08:02,59.9,2.4,2.2,2.8,SE,6614,6736,6720
02-09-2022 08:02,59.9,2.4,2.2,2.8,SE,6615,6730,6716
02-09-2022 08:03,59.9,2.4,2.2,2.8,SE,6595,6717,6700
02-09-2022 08:04,60,2.4,2.2,2.8,SE,6604,6724,6707
02-09-2022 08:04,59.9,2.6,2.2,2.8,SE,6596,6711,6693
02-09-2022 08:05,59.9,2.4,2,2.8,SE,6624,6740,6725
02-09-2022 08:05,59.9,2.4,2,2.8,SE,6640,6755,6740
02-09-2022 08:06,60,2.4,2.2,2.8,SE,6641,6761,6742
02-09-2022 08:06,60,2.4,2.2,2.8,SE,6646,6752,6729
02-09-2022 08:07,60,2.4,2.2,2.8,SE,6568,6737,6710
02-09-2022 08:08,59.9,2.4,2.4,2.8,SE,6615,6740,6724
02-09-2022 08:09,60,2.6,2.2,2.8,SE,6704,6808,6792
02-09-2022 08:09,60,2.6,2.2,2.8,SE,6700,6829,6809
02-09-2022 08:10,59.9,2.6,2.4,3,SE,6706,6825,6808
02-09-2022 08:11,60,2.4,2.2,3,SE,6715,6823,6799
02-09-2022 08:12,60,2.4,2.4,3,SE,6710,6827,6805
02-09-2022 08:12,60,2.4,2.4,2.8,SE,6661,6796,6775
02-09-2022 08:13,60,2.4,2.4,2.8,SE,6687,6811,6794
02-09-2022 08:13,60,2.4,2.6,3,SE,6685,6805,6785
02-09-2022 08:14,60,2.4,2.6,3,SE,6697,6806,6784
02-09-2022 08:14,60,2.4,2.6,3,SE,6725,6824,6799
02-09-2022 08:15,60,2.4,2.4,3,SE,6675,6805,6778
02-09-2022 08:16,59.9,2.4,2.2,2.8,SE,6669,6808,6775
02-09-2022 08:16,59.9,2.4,2,2.8,SE,6661,6796,6768
02-09-2022 08:17,59.9,2.4,2,2.8,SE,6676,6803,6777
02-09-2022 08:17,59.9,2.4,2,2.8,SE,6679,6805,6777
02-09-2022 08:18,60,2.4,2,2.8,SE,6688,6807,6782
02-09-2022 08:18,60,2.4,2,2.8,SE,6670,6790,6764
02-09-2022 08:19,59.9,2.4,2,2.8,SE,6661,6779,6754
02-09-2022 08:19,59.9,2.4,2,2.8,SE,6675,6799,6770
02-09-2022 08:20,60,2.4,2,2.8,SE,6686,6807,6776
02-09-2022 08:20,60,2.4,2,2.8,SE,6701,6808,6779
02-09-2022 08:21,60,2.4,2,2.8,SE,6683,6823,6793
02-09-2022 08:21,60,2.4,2,2.8,SE,6696,6826,6798
02-09-2022 08:22,60,2.4,2.2,3,SE,6684,6814,6781
02-09-2022 08:22,60,2.4,2,2.8,SE,6692,6818,6785
02-09-2022 08:23,59.9,2.4,2,2.8,SE,6681,6795,6757
02-09-2022 08:24,59.8,2.4,2,2.8,SE,6654,6783,6753
02-09-2022 08:25,59.9,2.4,2,2.8,SE,6655,6792,6759
02-09-2022 08:25,60,2.8,2.4,3.2,SE,6682,6803,6773
02-09-2022 08:26,60,2.4,2.2,2.8,SE,6678,6792,6763
02-09-2022 08:27,60,2.4,2.2,2.8,SE,6680,6801,6770
02-09-2022 08:27,60,2.4,2.2,2.8,SE,6660,6776,6747
02-09-2022 08:28,60,2.4,2.2,2.8,SE,6653,6771,6746
02-09-2022 08:28,60,2.4,2.2,2.8,SE,6650,6781,6756
02-09-2022 08:29,60,2.4,2.2,2.8,SE,6669,6770,6748
02-09-2022 08:29,60,2.6,2.2,2.8,SE,6679,6782,6759
02-09-2022 08:30,60,2.6,2,2.8,SE,6662,6784,6757
02-09-2022 08:30,59.9,2.6,2,2.8,SE,6663,6785,6758
02-09-2022 08:31,59.9,2.6,2,2.8,SE,6635,6773,6754
02-09-2022 08:31,60,2.6,2,2.8,SE,6641,6776,6751
02-09-2022 08:32,60,2.4,2,2.8,SE,6643,6768,6743
02-09-2022 08:32,59.9,2.4,2,2.8,SE,6649,6766,6743
02-09-2022 08:33,60,2.4,2,2.8,SE,6668,6784,6760
02-09-2022 08:33,60,2.4,2,2.8,SE,6668,6777,6757
02-09-2022 08:34,60,2.6,2,2.8,SE,6669,6786,6759
02-09-2022 08:34,60,2.6,2,2.8,SE,6667,6780,6757
02-09-2022 08:35,60,2.4,2.2,2.8,SE,6654,6784,6763
02-09-2022 08:36,59.9,2.6,2.2,2.8,SE,6641,6756,6735
02-09-2022 08:36,59.9,2.6,2.2,2.8,SE,6632,6736,6721
02-09-2022 08:37,59.9,2.6,2.2,2.8,SE,6640,6769,6742
02-09-2022 08:37,59.9,2.6,2.2,2.8,SE,6647,6767,6742
02-09-2022 08:38,59.9,2.6,2.2,2.8,SE,6654,6767,6740
02-09-2022 08:39,60,2.4,2.2,2.8,SE,6657,6780,6753
02-09-2022 08:39,60,2.4,2.2,2.8,SE,6647,6784,6759
02-09-2022 08:40,60,2.4,2.4,3,SE,6646,6769,6740
02-09-2022 08:40,60.1,2.4,2.4,3,SE,6640,6765,6737
02-09-2022 08:41,60,2.4,2.4,3,SE,6635,6738,6716
02-09-2022 08:41,60,2.4,2.4,3,SE,6636,6769,6736
02-09-2022 08:42,59.9,2.4,2.4,3,SE,6623,6761,6730
02-09-2022 08:42,60,2.4,2.4,3,SE,6621,6744,6714
02-09-2022 08:43,59.9,3.2,3.2,3.8,SE,6624,6756,6729
02-09-2022 08:43,59.9,2.6,2.2,3,SE,6635,6757,6732
02-09-2022 08:44,59.9,3,2.6,3.2,SE,6637,6758,6730
02-09-2022 08:44,60,2.4,2.2,2.8,SE,6628,6750,6722
02-09-2022 08:45,59.9,2.4,2,2.8,SE,6626,6756,6723
02-09-2022 08:45,59.9,2.4,2,2.8,SE,6626,6745,6721
02-09-2022 08:46,60,2.6,2,2.8,SE,6640,6759,6731
02-09-2022 08:46,60,2.6,2,2.8,SE,6631,6752,6723
02-09-2022 08:47,59.9,2.6,2,3,SE,6611,6758,6727
02-09-2022 08:48,59.9,2.6,2,3,SE,6622,6750,6724
02-09-2022 08:48,59.9,2.6,2,3,SE,6626,6757,6725
02-09-2022 08:49,59.9,2.6,2,3,SE,6626,6753,6720
02-09-2022 08:49,60,3,2.4,3.4,SE,6623,6755,6724
02-09-2022 08:50,60,2.6,2,3,SE,6617,6740,6718
02-09-2022 08:51,59.9,3.2,2.6,3.4,SE,6619,6736,6712
02-09-2022 08:51,59.9,2.6,2.2,3,SE,6605,6731,6701
02-09-2022 08:52,60,2.6,2,3,SE,6673,6812,6774
02-09-2022 08:52,60,2.6,2,3,SE,6719,6849,6817
02-09-2022 08:53,60,2.6,2,3,SE,6720,6854,6826
02-09-2022 08:53,60,2.6,2.2,3,SE,6708,6841,6811
02-09-2022 08:54,59.9,2.6,2.2,3,SE,6674,6817,6783
02-09-2022 08:54,59.9,2.6,2.2,3,SE,6673,6815,6779
02-09-2022 08:55,59.9,2.6,2.2,3,SE,6682,6817,6785
02-09-2022 08:55,59.9,2.6,2.2,3,SE,6688,6817,6785
02-09-2022 08:56,59.9,2.6,2.2,3,SE,6685,6813,6783
02-09-2022 08:56,59.9,2.6,2.2,3,SE,6684,6802,6772
02-09-2022 08:57,60,2.6,2.2,3,SE,6705,6840,6811
02-09-2022 08:57,59.9,2.6,2.2,3,SE,6676,6805,6774
02-09-2022 08:58,59.9,2.6,2.2,3,SE,6676,6802,6771
02-09-2022 08:59,59.9,2.6,2.2,3,SE,6669,6795,6763
02-09-2022 08:59,60,2.6,2.2,3,SE,6674,6797,6769
02-09-2022 09:00,60,2.6,2.2,3,SE,6702,6829,6794
02-09-2022 09:00,59.9,2.6,2,3,SE,6688,6827,6794
02-09-2022 09:01,59.9,2.6,1.8,2.8,SE,6684,6821,6789
02-09-2022 09:01,59.9,2.6,1.8,2.8,SE,6701,6822,6795
02-09-2022 09:02,59.9,2.6,2,2.8,SE,6694,6811,6785
02-09-2022 09:03,59.9,2.6,1.8,2.8,SE,6690,6819,6791
02-09-2022 09:03,60,2.8,2,2.8,SE,6693,6822,6794
02-09-2022 09:04,60,2.8,2,2.8,SE,6679,6817,6787
02-09-2022 09:04,60,2.8,2,3,SE,6687,6814,6786
02-09-2022 09:05,60,2.6,2,3,SE,6690,6803,6775
02-09-2022 09:05,59.8,2.6,2,3,SE,6688,6813,6783
02-09-2022 09:06,60,2.6,2,3,SE,6681,6810,6782
02-09-2022 09:06,60,2.6,2.2,3,SE,6674,6822,6793
02-09-2022 09:07,59.9,2.6,2.2,2.8,SE,6676,6804,6779
02-09-2022 09:07,59.9,2.6,2.2,3,SE,6682,6811,6785
02-09-2022 09:08,60,2.6,2.2,3,SE,6692,6810,6783
02-09-2022 09:08,60,2.6,2.2,3,SE,6695,6811,6788
02-09-2022 09:09,60,2.6,2.2,3,SE,6701,6819,6795
02-09-2022 09:09,60,2.6,2.2,3,SE,6690,6813,6790
02-09-2022 09:10,60,2.6,2.2,3,SE,6677,6808,6781
02-09-2022 09:11,59.9,2.6,2.2,3,SE,6694,6792,6769
02-09-2022 09:11,59.9,2.6,2.2,3,SE,6687,6807,6788
02-09-2022 09:12,59.9,2.6,2.2,3,SE,6695,6809,6789
02-09-2022 09:12,59.9,2.6,2.2,3,SE,6702,6822,6793
02-09-2022 09:13,60,3,2.6,3.4,SE,6701,6818,6788
02-09-2022 09:13,60,2.8,2.2,3.2,SE,6694,6816,6791
02-09-2022 09:14,60,2.8,2.2,3.4,SE,6682,6806,6783
02-09-2022 09:15,59.9,3.2,2.6,3.6,SE,6674,6801,6775
02-09-2022 09:15,59.9,2.8,2.2,3.4,SE,6680,6809,6783
02-09-2022 09:16,60,2.8,2.2,3.4,SE,6697,6790,6775
02-09-2022 09:16,60,2.8,2.2,3.4,SE,6696,6813,6787
02-09-2022 09:17,60,2.8,2,3.2,SE,6682,6803,6777
02-09-2022 09:17,59.9,2.8,2,3.2,SE,6681,6786,6766
